Surprisal	Preposition	E/D	Connective	Crossing
53.82746887207031			. Thus, 	E_nX
54.87221145629883			. That is, 	E_nX
53.88438415527344			. Therefore, 	E_nX
54.372528076171875			. In short, 	E_nX
56.71904373168945			. Again, 	E_nX
61.64406967163086			. I repeat, 	E_nX
53.73182678222656			; thus, 	E_nX
53.483497619628906			; that is, 	E_nX
54.35813522338867			; therefore, 	E_nX
53.67364501953125			; in short, 	E_nX
57.3447380065918			; again, 	E_nX
60.60700988769531			; I repeat, 	E_nX
36.30622863769531			. Thus, 	E_X
37.49037170410156			. That is, 	E_X
36.51182174682617			. Therefore, 	E_X
37.66081237792969			. In short, 	E_X
37.13861083984375			. Again, 	E_X
36.9639778137207			. I repeat, 	E_X
35.50628662109375			; thus, 	E_X
36.26039123535156			; that is, 	E_X
35.69917297363281			; therefore, 	E_X
36.84986114501953			; in short, 	E_X
36.495147705078125			; again, 	E_X
36.272457122802734			; I repeat, 	E_X
52.977867126464844			. Thus, 	C_nX
53.60793685913086			. That is, 	C_nX
52.73551559448242			. Therefore, 	C_nX
53.78350067138672			. In short, 	C_nX
54.206443786621094			. Again, 	C_nX
58.54923629760742			. I repeat, 	C_nX
52.74126434326172			; thus, 	C_nX
52.15951919555664			; that is, 	C_nX
53.09284973144531			; therefore, 	C_nX
53.25424575805664			; in short, 	C_nX
55.319034576416016			; again, 	C_nX
58.33051300048828			; I repeat, 	C_nX
35.476722717285156			. Thus, 	C_X
36.210208892822266			. That is, 	C_X
35.4044075012207			. Therefore, 	C_X
37.1127815246582			. In short, 	C_X
36.875328063964844			. Again, 	C_X
36.961238861083984			. I repeat, 	C_X
34.90901184082031			; thus, 	C_X
34.52191925048828			; that is, 	C_X
34.96106719970703			; therefore, 	C_X
36.22895431518555			; in short, 	C_X
36.71684265136719			; again, 	C_X
36.339080810546875			; I repeat, 	C_X
53.4633674621582			. Thus, 	E_nX
53.88666915893555			. That is, 	E_nX
53.439823150634766			. Therefore, 	E_nX
54.244140625			. In short, 	E_nX
56.326961517333984			. Again, 	E_nX
60.93583679199219			. I repeat, 	E_nX
53.390830993652344			; thus, 	E_nX
52.58100128173828			; that is, 	E_nX
54.03205490112305			; therefore, 	E_nX
53.7066764831543			; in short, 	E_nX
57.02080535888672			; again, 	E_nX
59.37870788574219			; I repeat, 	E_nX
35.68086624145508			. Thus, 	E_X
36.539451599121094			. That is, 	E_X
35.86344528198242			. Therefore, 	E_X
37.46320343017578			. In short, 	E_X
37.60822677612305			. Again, 	E_X
38.55451202392578			. I repeat, 	E_X
35.268226623535156			; thus, 	E_X
