inference	item	correct	crossing	{Prep}	{E/D}	{Comp}	{Conn}	surprisal_idx
67.95625305175781	0	True	True				; by contrast, 	48
67.95773315429688	0	True	True				; in short, 	45
67.95504760742188	0	True	True				; by contrast, 	48
67.95692443847656	0	True	True				; in short, 	45
67.95259094238281	0	False	True				; by contrast, 	48
67.95649719238281	0	False	True				; in short, 	45
67.95712280273438	0	False	True				; by contrast, 	48
67.9579086303711	0	False	True				; in short, 	45
67.95362854003906	0	True	True				; by contrast, 	48
67.95683288574219	0	True	True				; in short, 	45
67.95757293701172	0	True	True				; by contrast, 	48
67.95818328857422	0	True	True				; in short, 	45
67.95683288574219	0	False	True				; by contrast, 	48
67.95808410644531	0	False	True				; in short, 	45
67.95555114746094	0	False	True				; by contrast, 	48
67.95706176757812	0	False	True				; in short, 	45
67.95550537109375	0	True	True				; by contrast, 	48
67.9566650390625	0	True	True				; in short, 	45
67.94824981689453	0	True	True				; by contrast, 	48
67.95349884033203	0	True	True				; in short, 	45
67.95215606689453	0	False	True				; by contrast, 	48
67.95464324951172	0	False	True				; in short, 	45
67.95394134521484	0	False	True				; by contrast, 	48
67.95606994628906	0	False	True				; in short, 	45
67.9535903930664	0	True	True				; by contrast, 	48
67.9555892944336	0	True	True				; in short, 	45
67.95506286621094	0	True	True				; by contrast, 	48
67.95668029785156	0	True	True				; in short, 	45
67.95027923583984	0	False	True				; by contrast, 	48
67.95458221435547	0	False	True				; in short, 	45
67.9563217163086	0	False	True				; by contrast, 	48
67.95712280273438	0	False	True				; in short, 	45
67.95364379882812	1	True	True				; by contrast, 	54
67.95426940917969	1	True	True				; in short, 	51
67.95361328125	1	True	True				; by contrast, 	54
67.95401000976562	1	True	True				; in short, 	51
67.95404815673828	1	False	True				; by contrast, 	54
67.95381927490234	1	False	True				; in short, 	51
67.95418548583984	1	False	True				; by contrast, 	54
67.95433044433594	1	False	True				; in short, 	51
67.95423889160156	1	True	True				; by contrast, 	54
67.95407104492188	1	True	True				; in short, 	51
67.95448303222656	1	True	True				; by contrast, 	54
67.95472717285156	1	True	True				; in short, 	51
67.95387268066406	1	False	True				; by contrast, 	54
67.9547119140625	1	False	True				; in short, 	51
67.95372009277344	1	False	True				; by contrast, 	54
67.95420837402344	1	False	True				; in short, 	51
67.9549560546875	1	True	True				; by contrast, 	54
67.95494079589844	1	True	True				; in short, 	51
67.95491790771484	1	True	True				; by contrast, 	54
67.9544448852539	1	True	True				; in short, 	51
67.95438385009766	1	False	True				; by contrast, 	54
67.95440673828125	1	False	True				; in short, 	51
67.95472717285156	1	False	True				; by contrast, 	54
67.95491027832031	1	False	True				; in short, 	51
67.95401000976562	1	True	True				; by contrast, 	54
67.95442199707031	1	True	True				; in short, 	51
67.95433044433594	1	True	True				; by contrast, 	54
67.95500946044922	1	True	True				; in short, 	51
67.9544677734375	1	False	True				; by contrast, 	54
67.9543685913086	1	False	True				; in short, 	51
67.95480346679688	1	False	True				; by contrast, 	54
67.95510864257812	1	False	True				; in short, 	51
67.95753479003906	2	True	True				; by contrast, 	45
67.95863342285156	2	True	True				; in short, 	42
67.94033813476562	2	True	True				; by contrast, 	45
67.95423889160156	2	True	True				; in short, 	42
67.95681762695312	2	False	True				; by contrast, 	45
67.95831298828125	2	False	True				; in short, 	42
67.95044708251953	2	False	True				; by contrast, 	45
67.95652770996094	2	False	True				; in short, 	42
67.95610046386719	2	True	True				; by contrast, 	45
67.95799255371094	2	True	True				; in short, 	42
67.94879913330078	2	True	True				; by contrast, 	45
67.95600891113281	2	True	True				; in short, 	42
67.95696258544922	2	False	True				; by contrast, 	45
67.9583740234375	2	False	True				; in short, 	42
67.93595123291016	2	False	True				; by contrast, 	45
67.9532470703125	2	False	True				; in short, 	42
67.95220184326172	2	True	True				; by contrast, 	45
67.9571533203125	2	True	True				; in short, 	42
67.95716094970703	2	True	True				; by contrast, 	45
67.95853424072266	2	True	True				; in short, 	42
67.94454956054688	2	False	True				; by contrast, 	45
67.95526885986328	2	False	True				; in short, 	42
67.95779418945312	2	False	True				; by contrast, 	45
67.95877075195312	2	False	True				; in short, 	42
67.94369506835938	2	True	True				; by contrast, 	45
67.9547119140625	2	True	True				; in short, 	42
67.95757293701172	2	True	True				; by contrast, 	45
67.95867919921875	2	True	True				; in short, 	42
67.95686340332031	2	False	True				; by contrast, 	45
67.95835876464844	2	False	True				; in short, 	42
67.95174407958984	2	False	True				; by contrast, 	45
67.95689392089844	2	False	True				; in short, 	42
67.94129943847656	3	True	True				; by contrast, 	52
67.95024871826172	3	True	True				; in short, 	49
67.94967651367188	3	True	True				; by contrast, 	52
67.95341491699219	3	True	True				; in short, 	49
67.94912719726562	3	False	True				; by contrast, 	52
67.95248413085938	3	False	True				; in short, 	49
67.94692993164062	3	False	True				; by contrast, 	52
67.95286560058594	3	False	True				; in short, 	49
67.94874572753906	3	True	True				; by contrast, 	52
67.95256042480469	3	True	True				; in short, 	49
67.94690704345703	3	True	True				; by contrast, 	52
67.95309448242188	3	True	True				; in short, 	49
67.93980407714844	3	False	True				; by contrast, 	52
67.94991302490234	3	False	True				; in short, 	49
67.9496841430664	3	False	True				; by contrast, 	52
67.95374298095703	3	False	True				; in short, 	49
67.9486083984375	3	True	True				; by contrast, 	52
67.953857421875	3	True	True				; in short, 	49
67.95015716552734	3	True	True				; by contrast, 	52
67.95360565185547	3	True	True				; in short, 	49
67.9509506225586	3	False	True				; by contrast, 	52
67.95439147949219	3	False	True				; in short, 	49
67.94296264648438	3	False	True				; by contrast, 	52
67.95148468017578	3	False	True				; in short, 	49
67.95021057128906	3	True	True				; by contrast, 	52
67.9542465209961	3	True	True				; in short, 	49
67.94054412841797	3	True	True				; by contrast, 	52
67.95077514648438	3	True	True				; in short, 	49
67.94917297363281	3	False	True				; by contrast, 	52
67.9532699584961	3	False	True				; in short, 	49
67.9474105834961	3	False	True				; by contrast, 	52
67.95347595214844	3	False	True				; in short, 	49
67.90376281738281	4	True	True				; by contrast, 	53
67.94902038574219	4	True	True				; in short, 	50
67.95442962646484	4	True	True				; by contrast, 	53
67.95655822753906	4	True	True				; in short, 	50
67.92295837402344	4	False	True				; by contrast, 	53
67.95337677001953	4	False	True				; in short, 	50
67.9552001953125	4	False	True				; by contrast, 	53
67.95628356933594	4	False	True				; in short, 	50
67.94194793701172	4	True	True				; by contrast, 	53
67.95677185058594	4	True	True				; in short, 	50
67.95734405517578	4	True	True				; by contrast, 	53
67.95796203613281	4	True	True				; in short, 	50
67.93356323242188	4	False	True				; by contrast, 	53
67.95498657226562	4	False	True				; in short, 	50
67.95730590820312	4	False	True				; by contrast, 	53
67.95833587646484	4	False	True				; in short, 	50
67.95365905761719	4	True	True				; by contrast, 	53
67.95624542236328	4	True	True				; in short, 	50
67.92355346679688	4	True	True				; by contrast, 	53
67.95438385009766	4	True	True				; in short, 	50
67.95367431640625	4	False	True				; by contrast, 	53
67.95693969726562	4	False	True				; in short, 	50
67.91311645507812	4	False	True				; by contrast, 	53
67.95043182373047	4	False	True				; in short, 	50
67.9549560546875	4	True	True				; by contrast, 	53
67.95720672607422	4	True	True				; in short, 	50
67.91871643066406	4	True	True				; by contrast, 	53
67.95020294189453	4	True	True				; in short, 	50
67.93012237548828	4	False	True				; by contrast, 	53
67.95392608642578	4	False	True				; in short, 	50
67.95500183105469	4	False	True				; by contrast, 	53
67.95665740966797	4	False	True				; in short, 	50
67.806884765625	5	True	True				; by contrast, 	68
67.87264251708984	5	True	True				; in short, 	65
67.93184661865234	5	True	True				; by contrast, 	68
67.94474029541016	5	True	True				; in short, 	65
67.32498931884766	5	False	True				; by contrast, 	68
67.42444610595703	5	False	True				; in short, 	65
67.9449691772461	5	False	True				; by contrast, 	68
67.95551300048828	5	False	True				; in short, 	65
67.41133117675781	5	True	True				; by contrast, 	68
67.56877136230469	5	True	True				; in short, 	65
67.9450912475586	5	True	True				; by contrast, 	68
67.95648956298828	5	True	True				; in short, 	65
67.85163116455078	5	False	True				; by contrast, 	68
67.91329956054688	5	False	True				; in short, 	65
67.93415069580078	5	False	True				; by contrast, 	68
67.9463882446289	5	False	True				; in short, 	65
67.94506072998047	5	True	True				; by contrast, 	68
67.95420837402344	5	True	True				; in short, 	65
67.22339630126953	5	True	True				; by contrast, 	68
67.4461669921875	5	True	True				; in short, 	65
67.93582916259766	5	False	True				; by contrast, 	68
67.94608306884766	5	False	True				; in short, 	65
67.73194122314453	5	False	True				; by contrast, 	68
67.86956787109375	5	False	True				; in short, 	65
67.9384765625	5	True	True				; by contrast, 	68
67.94717407226562	5	True	True				; in short, 	65
67.81238555908203	5	True	True				; by contrast, 	68
67.8738784790039	5	True	True				; in short, 	65
67.372314453125	5	False	True				; by contrast, 	68
67.59980010986328	5	False	True				; in short, 	65
67.95011138916016	5	False	True				; by contrast, 	68
67.95637512207031	5	False	True				; in short, 	65
67.9548568725586	6	True	True				; by contrast, 	55
67.95612335205078	6	True	True				; in short, 	52
67.95777893066406	6	True	True				; by contrast, 	55
67.9578628540039	6	True	True				; in short, 	52
67.95294952392578	6	False	True				; by contrast, 	55
67.9544906616211	6	False	True				; in short, 	52
67.95779418945312	6	False	True				; by contrast, 	55
67.95770263671875	6	False	True				; in short, 	52
67.95047760009766	6	True	True				; by contrast, 	55
67.95401000976562	6	True	True				; in short, 	52
67.95697021484375	6	True	True				; by contrast, 	55
67.95713806152344	6	True	True				; in short, 	52
67.95335388183594	6	False	True				; by contrast, 	55
67.95538330078125	6	False	True				; in short, 	52
67.956787109375	6	False	True				; by contrast, 	55
67.95718383789062	6	False	True				; in short, 	52
67.95820617675781	6	True	True				; by contrast, 	55
67.95795440673828	6	True	True				; in short, 	52
67.95347595214844	6	True	True				; by contrast, 	55
67.95606231689453	6	True	True				; in short, 	52
67.95829772949219	6	False	True				; by contrast, 	55
67.95831298828125	6	False	True				; in short, 	52
67.95553588867188	6	False	True				; by contrast, 	55
67.95700073242188	6	False	True				; in short, 	52
67.95738220214844	6	True	True				; by contrast, 	55
67.9574203491211	6	True	True				; in short, 	52
67.95382690429688	6	True	True				; by contrast, 	55
67.95573425292969	6	True	True				; in short, 	52
67.95074462890625	6	False	True				; by contrast, 	55
67.95476531982422	6	False	True				; in short, 	52
67.95746612548828	6	False	True				; by contrast, 	55
67.95716094970703	6	False	True				; in short, 	52
67.9294204711914	7	True	True				; by contrast, 	51
67.94844818115234	7	True	True				; in short, 	48
67.93118286132812	7	True	True				; by contrast, 	51
67.94572448730469	7	True	True				; in short, 	48
67.92650604248047	7	False	True				; by contrast, 	51
67.94920349121094	7	False	True				; in short, 	48
