inference	item	correct	crossing	{Prep}	{E/D}	{Comp}	{Conn}	surprisal_idx
95.14228057861328	0	True	True		This is	that	; by contrast, 	48
95.14228057861328	0	True	True		This is	that	; by contrast, 	48
95.1434326171875	0	True	True		This is	that	; in short, 	45
95.1434326171875	0	True	True		This is	that	; in short, 	45
108.7342529296875	0	True	True		This is	that	; by contrast, 	46
108.73554229736328	0	True	True		This is	that	; in short, 	43
95.14228057861328	0	True	True		This is	that	; by contrast, 	48
95.1434326171875	0	True	True		This is	that	; in short, 	45
81.5499267578125	0	True	True		This is	that	; by contrast, 	50
81.55107879638672	0	True	True		This is	that	; in short, 	47
95.14228057861328	0	True	True		This is	that	; by contrast, 	48
95.1434326171875	0	True	True		This is	that	; in short, 	45
95.14024353027344	0	False	True		This is	that	; by contrast, 	48
95.14024353027344	0	False	True		This is	that	; by contrast, 	48
95.14250183105469	0	False	True		This is	that	; in short, 	45
95.14250183105469	0	False	True		This is	that	; in short, 	45
108.73220825195312	0	False	True		This is	that	; by contrast, 	46
108.73458862304688	0	False	True		This is	that	; in short, 	43
95.14024353027344	0	False	True		This is	that	; by contrast, 	48
95.14250183105469	0	False	True		This is	that	; in short, 	45
81.54788208007812	0	False	True		This is	that	; by contrast, 	50
81.55013275146484	0	False	True		This is	that	; in short, 	47
95.14024353027344	0	False	True		This is	that	; by contrast, 	48
95.14250183105469	0	False	True		This is	that	; in short, 	45
95.1401138305664	0	True	True		This is	that	; by contrast, 	48
95.1401138305664	0	True	True		This is	that	; by contrast, 	48
95.14228820800781	0	True	True		This is	that	; in short, 	45
95.14228820800781	0	True	True		This is	that	; in short, 	45
108.73209381103516	0	True	True		This is	that	; by contrast, 	46
108.73438262939453	0	True	True		This is	that	; in short, 	43
95.1401138305664	0	True	True		This is	that	; by contrast, 	48
95.14228820800781	0	True	True		This is	that	; in short, 	45
81.54776000976562	0	True	True		This is	that	; by contrast, 	50
81.5499267578125	0	True	True		This is	that	; in short, 	47
95.1401138305664	0	True	True		This is	that	; by contrast, 	48
95.14228820800781	0	True	True		This is	that	; in short, 	45
95.1419448852539	0	False	True		This is	that	; by contrast, 	48
95.1419448852539	0	False	True		This is	that	; by contrast, 	48
95.14308166503906	0	False	True		This is	that	; in short, 	45
95.14308166503906	0	False	True		This is	that	; in short, 	45
108.73391723632812	0	False	True		This is	that	; by contrast, 	46
108.73516082763672	0	False	True		This is	that	; in short, 	43
95.1419448852539	0	False	True		This is	that	; by contrast, 	48
95.14308166503906	0	False	True		This is	that	; in short, 	45
81.5495834350586	0	False	True		This is	that	; by contrast, 	50
81.55071258544922	0	False	True		This is	that	; in short, 	47
95.1419448852539	0	False	True		This is	that	; by contrast, 	48
95.14308166503906	0	False	True		This is	that	; in short, 	45
95.14167022705078	1	True	True		This is	that	; by contrast, 	55
95.14167022705078	1	True	True		This is	that	; by contrast, 	55
95.1427001953125	1	True	True		This is	that	; in short, 	52
95.1427001953125	1	True	True		This is	that	; in short, 	52
108.73339080810547	1	True	True		This is	that	; by contrast, 	53
108.73472595214844	1	True	True		This is	that	; in short, 	50
95.14167022705078	1	True	True		This is	that	; by contrast, 	55
95.1427001953125	1	True	True		This is	that	; in short, 	52
81.54930877685547	1	True	True		This is	that	; by contrast, 	57
81.55032348632812	1	True	True		This is	that	; in short, 	54
95.14167022705078	1	True	True		This is	that	; by contrast, 	55
95.1427001953125	1	True	True		This is	that	; in short, 	52
95.14164733886719	1	False	True		This is	that	; by contrast, 	55
95.14164733886719	1	False	True		This is	that	; by contrast, 	55
95.1420669555664	1	False	True		This is	that	; in short, 	52
95.1420669555664	1	False	True		This is	that	; in short, 	52
108.73336791992188	1	False	True		This is	that	; by contrast, 	53
108.73408508300781	1	False	True		This is	that	; in short, 	50
